Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2012/06,FLOOD,2,2,,,,,,,,
2012/06,LANDSLIDE,1,1,,,,,,,,
2012/06,RAINS,40,,,,,,622487,,,
2012/07,DROUGHT,2,,,,,,14970,,,
2012/07,FLOOD,1,1,,,,,,,,
2012/07,THUNDERSTORM,1,,,,,,,,,
2012/08,THUNDERSTORM,2,1,1,,,,,,,
2013/01,STRUCTURAL COLLAPSE,1,6,,,,,,,,
2013/01,WINDSTORM,1,,,,,,,,,
2013/02,FLOOD,1,1,,,,,,,,
2013/03,EPIDEMIC,1,,,,,,4,,,
2013/03,FLOOD,12,22,5,4,1,,,5,,
2013/03,LANDSLIDE,1,,,,,,,1000,,
2013/04,ELECTROCUTION,1,3,,,,,,,,
2013/04,FLOOD,86,124,7,4,195,165,,41481,,10
2013/04,LANDSLIDE,5,8,,,7,,,18,,
2013/04,LIGHTNING,1,,,,,,,,,
2013/04,RAINS,1,2,,,,,,,,
2013/04,STRUCTURAL COLLAPSE,4,3,1,,,,,6,,
2013/04,SUBSIDENCE,1,,,,,,,,,
2013/04,THUNDERSTORM,1,,,,,,,,,
2013/04,WINDSTORM,2,1,,,,,,1000,,
2013/05,FLOOD,1,2,,1,,,,,,
2014/01,FIRE,1,,,,,,,,,
2014/02,DROWNING,1,2,,,,,,,,
2014/02,FLOOD,1,2,,,,,,,,
2014/02,ROAD ACCIDENT,3,9,6,,,,,,,
2014/03,FIRE,10,4,1,,103,,,,,
2014/03,ROAD ACCIDENT,3,26,2,,,,,,,
2014/04,DROWNING,3,6,,,,,,,,
2014/04,FIRE,20,7,5,,132,,,,,
2014/04,FLOOD,1,2,,,,,,,,
2014/04,ROAD ACCIDENT,3,22,16,,,,,,,
2014/05,DROWNING,5,10,,,,,,,,
2014/05,FIRE,20,3,6,,,136,,,,
2014/05,FLOOD,1,2,,,,,,,,
2014/05,ROAD ACCIDENT,6,24,43,,,,,,,
2014/06,DROWNING,2,4,,,,,,,,
2014/06,EPIDEMIC,24,19,,,,,,14,,
2014/06,FIRE,19,8,13,,,13,,,9,
2014/06,FLOOD,2,4,,,,,,,,
2014/06,ROAD ACCIDENT,2,6,8,,,,,,,
